Interpretation Error
Raw CatSpec Dict
ID;Category;Spec;Method;GroupType;Result;LastLastCatForSpec
C7;Łatwość operowania;pt1130-adhoc-g-mix-45;adhoc;group;0.8571429;21
C7;Łatwość operowania;pt1130-adhoc-g-mix-46;adhoc;group;0.4166667;19
C7;Łatwość operowania;pt1130-senor-i-inf-41;senor;single;0.35;12
C7;Łatwość operowania;pt1330-adhoc-i-inf-35;adhoc;single;0.8;18
C7;Łatwość operowania;pt1330-senor-g-mix-50;senor;group;0.2727273;7
C7;Łatwość operowania;pt1330-senor-i-inf-34;senor;single;0.2777778;18
C7;Łatwość operowania;wt0800-senor-g-mix-4;senor;group;0.2777778;11
C7;Łatwość operowania;wt0800-senor-i-inf-5;senor;single;0.2142857;10
C7;Łatwość operowania;wt0800-senor-i-inf-6;senor;single;0.2105263;10
C7;Łatwość operowania;wt0800-senor-i-inf-7;senor;single;0.2;10
C7;Łatwość operowania;wt0945-adhoc-i-inf-10;adhoc;single;0.6666667;22
C7;Łatwość operowania;wt0945-adhoc-i-inf-101;adhoc;single;0.8571429;22
C7;Łatwość operowania;wt0945-adhoc-i-inf-8;adhoc;single;0.6363636;24
C7;Łatwość operowania;wt0945-adhoc-i-inf-9;adhoc;single;0.4444444;24
C7;Łatwość operowania;wt0945-senor-g-mix-11;senor;group;0.1538462;14
C7;Łatwość operowania;wt0945-senor-g-mix-12;senor;group;0.3529412;8
C7;Łatwość operowania;wt1650-adhoc-g-mix-13;adhoc;group;0.2727273;21
C7;Łatwość operowania;wt1650-adhoc-i-inf-14;adhoc;single;0.5714286;23
C7;Łatwość operowania;wt1650-senor-g-mix-15;senor;group;0.1176471;14
C7;Łatwość operowania;wt1650-senor-i-mgt-16;senor;single;0;21
C8;Ochrona użytkownika przed błędami;cz1510-adhoc-g-inf-19;adhoc;group;0.5714286;23
C8;Ochrona użytkownika przed błędami;cz1510-adhoc-i-inf-22;adhoc;single;0.5;14
C8;Ochrona użytkownika przed błędami;cz1510-adhoc-i-inf-24;adhoc;single;0.1666667;24
C8;Ochrona użytkownika przed błędami;cz1510-senor-i-mgt-20;senor;single;0.7222222;17
C8;Ochrona użytkownika przed błędami;cz1510-senor-i-mgt-21;senor;single;0.1538462;23
C8;Ochrona użytkownika przed błędami;cz1650-adhoc-g-inf-31;adhoc;group;0.5714286;25
C8;Ochrona użytkownika przed błędami;cz1650-adhoc-i-inf-30;adhoc;single;0.4;23
C8;Ochrona użytkownika przed błędami;cz1650-adhoc-i-inf-32;adhoc;single;0.5;25
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-26;senor;single;0.2105263;8
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-27;senor;single;0.4193548;10
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-28;senor;single;0.3;15
C8;Ochrona użytkownika przed błędami;cz1650-senor-i-inf-29;senor;single;0.36;15
C8;Ochrona użytkownika przed błędami;pn1650-adhoc-g-inf-1;adhoc;group;0.4285714;18
C8;Ochrona użytkownika przed błędami;pn1650-senor-g-inf-2;senor;group;0.1363636;18
C8;Ochrona użytkownika przed błędami;pn1650-senor-g-inf-3;senor;group;0.32;18
C8;Ochrona użytkownika przed błędami;pt0800-adhoc-i-inf-38;adhoc;single;0.25;23
C8;Ochrona użytkownika przed błędami;pt0800-adhoc-i-inf-39;adhoc;single;0.8333333;23
C8;Ochrona użytkownika przed błędami;pt0800-adhoc-i-inf-47;adhoc;single;1;25
C8;Ochrona użytkownika przed błędami;pt0800-senor-i-inf-37;senor;single;0.1538462;18
C8;Ochrona użytkownika przed błędami;pt0800-senor-i-inf-44;senor;single;0.125;19
C8;Ochrona użytkownika przed błędami;pt0930-adhoc-g-mix-40;adhoc;group;0.5555556;19
C8;Ochrona użytkownika przed błędami;pt0930-senor-g-mix-48;senor;group;0.1428571;8
C8;Ochrona użytkownika przed błędami;pt0930-senor-i-inf-43;senor;single;0.28;12
C8;Ochrona użytkownika przed błędami;pt1130-adhoc-g-mix-45;adhoc;group;0.75;21
C8;Ochrona użytkownika przed błędami;pt1130-adhoc-g-mix-46;adhoc;group;0.3571429;19
C8;Ochrona użytkownika przed błędami;pt1130-senor-i-inf-41;senor;single;0.3333333;12
C8;Ochrona użytkownika przed błędami;pt1330-adhoc-i-inf-35;adhoc;single;0.8333333;18
C8;Ochrona użytkownika przed błędami;pt1330-senor-i-inf-34;senor;single;0.25;18
C8;Ochrona użytkownika przed błędami;wt0800-senor-g-mix-4;senor;group;0.3333333;11
C8;Ochrona użytkownika przed błędami;wt0800-senor-i-inf-5;senor;single;0.25;10
C8;Ochrona użytkownika przed błędami;wt0800-senor-i-inf-6;senor;single;0.2272727;10
C8;Ochrona użytkownika przed błędami;wt0800-senor-i-inf-7;senor;single;0.2173913;10
C8;Ochrona użytkownika przed błędami;wt0945-adhoc-i-inf-10;adhoc;single;0.5714286;22
C8;Ochrona użytkownika przed błędami;wt0945-adhoc-i-inf-101;adhoc;single;0.75;22
C8;Ochrona użytkownika przed błędami;wt0945-adhoc-i-inf-8;adhoc;single;0.5384616;24
C8;Ochrona użytkownika przed błędami;wt0945-adhoc-i-inf-9;adhoc;single;0.4545455;24
C8;Ochrona użytkownika przed błędami;wt0945-senor-g-mix-11;senor;group;0.2;14
C8;Ochrona użytkownika przed błędami;wt0945-senor-g-mix-12;senor;group;0.4;8
C8;Ochrona użytkownika przed błędami;wt1650-adhoc-g-mix-13;adhoc;group;0.3333333;21
C8;Ochrona użytkownika przed błędami;wt1650-adhoc-i-inf-14;adhoc;single;0.625;23
C8;Ochrona użytkownika przed błędami;wt1650-senor-g-mix-15;senor;group;0.1;14
C8;Ochrona użytkownika przed błędami;wt1650-senor-i-mgt-16;senor;single;0;21
C9;Estetyka Interfejsu użytkownika (UI);cz1510-adhoc-g-inf-19;adhoc;group;0.5;23
C9;Estetyka Interfejsu użytkownika (UI);cz1510-adhoc-i-inf-22;adhoc;single;0.4285714;14
C9;Estetyka Interfejsu użytkownika (UI);cz1510-adhoc-i-inf-24;adhoc;single;0.2142857;24
C9;Estetyka Interfejsu użytkownika (UI);cz1510-senor-i-mgt-20;senor;single;0.7;17
C9;Estetyka Interfejsu użytkownika (UI);cz1510-senor-i-mgt-21;senor;single;0.1428571;23
C9;Estetyka Interfejsu użytkownika (UI);cz1650-adhoc-g-inf-31;adhoc;group;0.6666667;25
C9;Estetyka Interfejsu użytkownika (UI);cz1650-adhoc-i-inf-30;adhoc;single;0.4615385;23
C9;Estetyka Interfejsu użytkownika (UI);cz1650-adhoc-i-inf-32;adhoc;single;0.5454546;25
C9;Estetyka Interfejsu użytkownika (UI);cz1650-senor-i-inf-27;senor;single;0.4411765;10
C9;Estetyka Interfejsu użytkownika (UI);cz1650-senor-i-inf-28;senor;single;0.2857143;15
C9;Estetyka Interfejsu użytkownika (UI);cz1650-senor-i-inf-29;senor;single;0.3461539;15
C9;Estetyka Interfejsu użytkownika (UI);pn1650-adhoc-g-inf-1;adhoc;group;0.5;18
C9;Estetyka Interfejsu użytkownika (UI);pn1650-senor-g-inf-2;senor;group;0.1363636;18
C9;Estetyka Interfejsu użytkownika (UI);pn1650-senor-g-inf-3;senor;group;0.32;18
C9;Estetyka Interfejsu użytkownika (UI);pt0800-adhoc-i-inf-38;adhoc;single;0.2222222;23
C9;Estetyka Interfejsu użytkownika (UI);pt0800-adhoc-i-inf-39;adhoc;single;0.7142857;23
C9;Estetyka Interfejsu użytkownika (UI);pt0800-adhoc-i-inf-47;adhoc;single;1;25
C9;Estetyka Interfejsu użytkownika (UI);pt0800-senor-i-inf-37;senor;single;0.1538462;18
C9;Estetyka Interfejsu użytkownika (UI);pt0800-senor-i-inf-44;senor;single;0.1111111;19
C9;Estetyka Interfejsu użytkownika (UI);pt0930-adhoc-g-mix-40;adhoc;group;0.5;19
C9;Estetyka Interfejsu użytkownika (UI);pt0930-senor-i-inf-43;senor;single;0.2962963;12
C9;Estetyka Interfejsu użytkownika (UI);pt1130-adhoc-g-mix-45;adhoc;group;0.7777778;21
C9;Estetyka Interfejsu użytkownika (UI);pt1130-adhoc-g-mix-46;adhoc;group;0.3333333;19
C9;Estetyka Interfejsu użytkownika (UI);pt1130-senor-i-inf-41;senor;single;0.3333333;12
C9;Estetyka Interfejsu użytkownika (UI);pt1330-adhoc-i-inf-35;adhoc;single;0.8333333;18
C9;Estetyka Interfejsu użytkownika (UI);pt1330-senor-i-inf-34;senor;single;0.2380952;18
C9;Estetyka Interfejsu użytkownika (UI);wt0800-senor-g-mix-4;senor;group;0.3181818;11
C9;Estetyka Interfejsu użytkownika (UI);wt0800-senor-i-inf-5;senor;single;0.2941177;10
C9;Estetyka Interfejsu użytkownika (UI);wt0800-senor-i-inf-6;senor;single;0.2272727;10
C9;Estetyka Interfejsu użytkownika (UI);wt0800-senor-i-inf-7;senor;single;0.2083333;10
C9;Estetyka Interfejsu użytkownika (UI);wt0945-adhoc-i-inf-10;adhoc;single;0.625;22
C9;Estetyka Interfejsu użytkownika (UI);wt0945-adhoc-i-inf-101;adhoc;single;0.7777778;22
C9;Estetyka Interfejsu użytkownika (UI);wt0945-adhoc-i-inf-8;adhoc;single;0.5714286;24
C9;Estetyka Interfejsu użytkownika (UI);wt0945-adhoc-i-inf-9;adhoc;single;0.5;24
C9;Estetyka Interfejsu użytkownika (UI);wt0945-senor-g-mix-11;senor;group;0.25;14
C9;Estetyka Interfejsu użytkownika (UI);wt1650-adhoc-g-mix-13;adhoc;group;0.3076923;21
C9;Estetyka Interfejsu użytkownika (UI);wt1650-adhoc-i-inf-14;adhoc;single;0.5454546;23
C9;Estetyka Interfejsu użytkownika (UI);wt1650-senor-g-mix-15;senor;group;0.1363636;14
C9;Estetyka Interfejsu użytkownika (UI);wt1650-senor-i-mgt-16;senor;single;0;21
C10;Dostępność personalna;cz1510-adhoc-g-inf-19;adhoc;group;0.5;23
C10;Dostępność personalna;cz1510-adhoc-i-inf-22;adhoc;single;0.4285714;14
C10;Dostępność personalna;cz1510-adhoc-i-inf-24;adhoc;single;0.2;24
C10;Dostępność personalna;cz1510-senor-i-mgt-20;senor;single;0.6818182;17
C10;Dostępność personalna;cz1510-senor-i-mgt-21;senor;single;0.1875;23
C10;Dostępność personalna;cz1650-adhoc-g-inf-31;adhoc;group;0.7;25
C10;Dostępność personalna;cz1650-adhoc-i-inf-30;adhoc;single;0.5;23
C10;Dostępność personalna;cz1650-adhoc-i-inf-32;adhoc;single;0.5454546;25
C10;Dostępność personalna;cz1650-senor-i-inf-27;senor;single;0.4324324;10
C10;Dostępność personalna;cz1650-senor-i-inf-28;senor;single;0.28;15
C10;Dostępność personalna;cz1650-senor-i-inf-29;senor;single;0.3333333;15
C10;Dostępność personalna;pn1650-adhoc-g-inf-1;adhoc;group;0.5;18
C10;Dostępność personalna;pn1650-senor-g-inf-2;senor;group;0.1363636;18
C10;Dostępność personalna;pn1650-senor-g-inf-3;senor;group;0.32;18
C10;Dostępność personalna;pt0800-adhoc-i-inf-38;adhoc;single;0.2727273;23
C10;Dostępność personalna;pt0800-adhoc-i-inf-39;adhoc;single;0.7142857;23
C10;Dostępność personalna;pt0800-adhoc-i-inf-47;adhoc;single;1;25
C10;Dostępność personalna;pt0800-senor-i-inf-37;senor;single;0.2352941;18
C10;Dostępność personalna;pt0800-senor-i-inf-44;senor;single;0.1;19
C10;Dostępność personalna;pt0930-adhoc-g-mix-40;adhoc;group;0.5;19
C10;Dostępność personalna;pt0930-senor-i-inf-43;senor;single;0.2758621;12
C10;Dostępność personalna;pt1130-adhoc-g-mix-45;adhoc;group;0.8;21
C10;Dostępność personalna;pt1130-adhoc-g-mix-46;adhoc;group;0.3333333;19
C10;Dostępność personalna;pt1130-senor-i-inf-41;senor;single;0.3478261;12
C10;Dostępność personalna;pt1330-adhoc-i-inf-35;adhoc;single;0.8333333;18
C10;Dostępność personalna;pt1330-senor-i-inf-34;senor;single;0.2173913;18
C10;Dostępność personalna;wt0800-senor-g-mix-4;senor;group;0.32;11
C10;Dostępność personalna;wt0800-senor-i-inf-5;senor;single;0.3333333;10
C10;Dostępność personalna;wt0800-senor-i-inf-6;senor;single;0.2;10
C10;Dostępność personalna;wt0800-senor-i-inf-7;senor;single;0.1923077;10
C10;Dostępność personalna;wt0945-adhoc-i-inf-10;adhoc;single;0.625;22
C10;Dostępność personalna;wt0945-adhoc-i-inf-101;adhoc;single;0.7777778;22
C10;Dostępność personalna;wt0945-adhoc-i-inf-8;adhoc;single;0.5333334;24
C10;Dostępność personalna;wt0945-adhoc-i-inf-9;adhoc;single;0.4285714;24
C10;Dostępność personalna;wt0945-senor-g-mix-11;senor;group;0.2777778;14
C10;Dostępność personalna;wt1650-adhoc-g-mix-13;adhoc;group;0.2857143;21
C10;Dostępność personalna;wt1650-adhoc-i-inf-14;adhoc;single;0.5833333;23
C10;Dostępność personalna;wt1650-senor-g-mix-15;senor;group;0.1304348;14
C10;Dostępność personalna;wt1650-senor-i-mgt-16;senor;single;0;21
C11;Analizowalność;cz1510-adhoc-g-inf-19;adhoc;group;0.4444444;23
C11;Analizowalność;cz1510-adhoc-i-inf-22;adhoc;single;0.4285714;14
C11;Analizowalność;cz1510-adhoc-i-inf-24;adhoc;single;0.2;24
C11;Analizowalność;cz1510-senor-i-mgt-20;senor;single;0.6;17
C11;Analizowalność;cz1510-senor-i-mgt-21;senor;single;0.1875;23
C11;Analizowalność;cz1650-adhoc-g-inf-31;adhoc;group;0.7272727;25
C11;Analizowalność;cz1650-adhoc-i-inf-30;adhoc;single;0.5333334;23
C11;Analizowalność;cz1650-adhoc-i-inf-32;adhoc;single;0.5384616;25
C11;Analizowalność;cz1650-senor-i-inf-28;senor;single;0.2413793;15
C11;Analizowalność;cz1650-senor-i-inf-29;senor;single;0.3235294;15
C11;Analizowalność;pn1650-adhoc-g-inf-1;adhoc;group;0.5555556;18
C11;Analizowalność;pn1650-senor-g-inf-2;senor;group;0.1363636;18
C11;Analizowalność;pn1650-senor-g-inf-3;senor;group;0.32;18
C11;Analizowalność;pt0800-adhoc-i-inf-38;adhoc;single;0.3333333;23
C11;Analizowalność;pt0800-adhoc-i-inf-39;adhoc;single;0.75;23
C11;Analizowalność;pt0800-adhoc-i-inf-47;adhoc;single;1;25
C11;Analizowalność;pt0800-senor-i-inf-37;senor;single;0.2352941;18
C11;Analizowalność;pt0800-senor-i-inf-44;senor;single;0.1;19
C11;Analizowalność;pt0930-adhoc-g-mix-40;adhoc;group;0.4545455;19
C11;Analizowalność;pt0930-senor-i-inf-43;senor;single;0.2580645;12
C11;Analizowalność;pt1130-adhoc-g-mix-45;adhoc;group;0.8;21
C11;Analizowalność;pt1130-adhoc-g-mix-46;adhoc;group;0.3333333;19
C11;Analizowalność;pt1130-senor-i-inf-41;senor;single;0.2962963;12
C11;Analizowalność;pt1330-adhoc-i-inf-35;adhoc;single;0.8333333;18
C11;Analizowalność;pt1330-senor-i-inf-34;senor;single;0.2083333;18
C11;Analizowalność;wt0800-senor-g-mix-4;senor;group;0.2857143;11
C11;Analizowalność;wt0945-adhoc-i-inf-10;adhoc;single;0.5555556;22
C11;Analizowalność;wt0945-adhoc-i-inf-101;adhoc;single;0.6363636;22
C11;Analizowalność;wt0945-adhoc-i-inf-8;adhoc;single;0.4705882;24
C11;Analizowalność;wt0945-adhoc-i-inf-9;adhoc;single;0.4;24
C11;Analizowalność;wt0945-senor-g-mix-11;senor;group;0.2857143;14
C11;Analizowalność;wt1650-adhoc-g-mix-13;adhoc;group;0.2857143;21
C11;Analizowalność;wt1650-adhoc-i-inf-14;adhoc;single;0.6153846;23
C11;Analizowalność;wt1650-senor-g-mix-15;senor;group;0.12;14
C11;Analizowalność;wt1650-senor-i-mgt-16;senor;single;0;21
C12;Łatwość zmiany;cz1510-adhoc-g-inf-19;adhoc;group;0.4;23
C12;Łatwość zmiany;cz1510-adhoc-i-inf-22;adhoc;single;0.4285714;14
C12;Łatwość zmiany;cz1510-adhoc-i-inf-24;adhoc;single;0.1875;24
C12;Łatwość zmiany;cz1510-senor-i-mgt-20;senor;single;0.5925926;17
C12;Łatwość zmiany;cz1510-senor-i-mgt-21;senor;single;0.2352941;23
C12;Łatwość zmiany;cz1650-adhoc-g-inf-31;adhoc;group;0.6666667;25
C12;Łatwość zmiany;cz1650-adhoc-i-inf-30;adhoc;single;0.5625;23
C12;Łatwość zmiany;cz1650-adhoc-i-inf-32;adhoc;single;0.5;25
C12;Łatwość zmiany;cz1650-senor-i-inf-28;senor;single;0.2258064;15
C12;Łatwość zmiany;cz1650-senor-i-inf-29;senor;single;0.3055556;15
C12;Łatwość zmiany;pn1650-adhoc-g-inf-1;adhoc;group;0.6;18
C12;Łatwość zmiany;pn1650-senor-g-inf-2;senor;group;0.1363636;18
C12;Łatwość zmiany;pn1650-senor-g-inf-3;senor;group;0.32;18
C12;Łatwość zmiany;pt0800-adhoc-i-inf-38;adhoc;single;0.3846154;23
C12;Łatwość zmiany;pt0800-adhoc-i-inf-39;adhoc;single;0.6666667;23
C12;Łatwość zmiany;pt0800-adhoc-i-inf-47;adhoc;single;1;25
C12;Łatwość zmiany;pt0800-senor-i-inf-37;senor;single;0.2222222;18
C12;Łatwość zmiany;pt0800-senor-i-inf-44;senor;single;0.1;19
C12;Łatwość zmiany;pt0930-adhoc-g-mix-40;adhoc;group;0.4166667;19
C12;Łatwość zmiany;pt0930-senor-i-inf-43;senor;single;0.2424242;12
C12;Łatwość zmiany;pt1130-adhoc-g-mix-45;adhoc;group;0.8;21
C12;Łatwość zmiany;pt1130-adhoc-g-mix-46;adhoc;group;0.3333333;19
C12;Łatwość zmiany;pt1130-senor-i-inf-41;senor;single;0.2857143;12
C12;Łatwość zmiany;pt1330-adhoc-i-inf-35;adhoc;single;0.8333333;18
C12;Łatwość zmiany;pt1330-senor-i-inf-34;senor;single;0.2083333;18
C12;Łatwość zmiany;wt0945-adhoc-i-inf-10;adhoc;single;0.6;22
C12;Łatwość zmiany;wt0945-adhoc-i-inf-101;adhoc;single;0.6666667;22
C12;Łatwość zmiany;wt0945-adhoc-i-inf-8;adhoc;single;0.5;24
C12;Łatwość zmiany;wt0945-adhoc-i-inf-9;adhoc;single;0.4705882;24
C12;Łatwość zmiany;wt0945-senor-g-mix-11;senor;group;0.2727273;14
C12;Łatwość zmiany;wt1650-adhoc-g-mix-13;adhoc;group;0.3333333;21
C12;Łatwość zmiany;wt1650-adhoc-i-inf-14;adhoc;single;0.6428571;23
C12;Łatwość zmiany;wt1650-senor-g-mix-15;senor;group;0.1481481;14
C12;Łatwość zmiany;wt1650-senor-i-mgt-16;senor;single;0;21
C13;Łatwość testowania;cz1510-adhoc-g-inf-19;adhoc;group;0.3636364;23
C13;Łatwość testowania;cz1510-adhoc-i-inf-22;adhoc;single;0.4285714;14
C13;Łatwość testowania;cz1510-adhoc-i-inf-24;adhoc;single;0.1875;24
C13;Łatwość testowania;cz1510-senor-i-mgt-20;senor;single;0.5925926;17
C13;Łatwość testowania;cz1510-senor-i-mgt-21;senor;single;0.2352941;23
C13;Łatwość testowania;cz1650-adhoc-g-inf-31;adhoc;group;0.6666667;25
C13;Łatwość testowania;cz1650-adhoc-i-inf-30;adhoc;single;0.5882353;23
C13;Łatwość testowania;cz1650-adhoc-i-inf-32;adhoc;single;0.4117647;25
C13;Łatwość testowania;cz1650-senor-i-inf-28;senor;single;0.2121212;15
C13;Łatwość testowania;cz1650-senor-i-inf-29;senor;single;0.3243243;15
C13;Łatwość testowania;pn1650-adhoc-g-inf-1;adhoc;group;0.6;18
C13;Łatwość testowania;pn1650-senor-g-inf-2;senor;group;0.1363636;18
C13;Łatwość testowania;pn1650-senor-g-inf-3;senor;group;0.32;18
C13;Łatwość testowania;pt0800-adhoc-i-inf-38;adhoc;single;0.4285714;23
C13;Łatwość testowania;pt0800-adhoc-i-inf-39;adhoc;single;0.6;23
C13;Łatwość testowania;pt0800-adhoc-i-inf-47;adhoc;single;1;25
C13;Łatwość testowania;pt0800-senor-i-inf-37;senor;single;0.2222222;18
C13;Łatwość testowania;pt0800-senor-i-inf-44;senor;single;0.0952381;19
C13;Łatwość testowania;pt0930-adhoc-g-mix-40;adhoc;group;0.3846154;19
C13;Łatwość testowania;pt1130-adhoc-g-mix-45;adhoc;group;0.8181818;21
C13;Łatwość testowania;pt1130-adhoc-g-mix-46;adhoc;group;0.3333333;19
C13;Łatwość testowania;pt1330-adhoc-i-inf-35;adhoc;single;0.8333333;18
C13;Łatwość testowania;pt1330-senor-i-inf-34;senor;single;0.2;18
C13;Łatwość testowania;wt0945-adhoc-i-inf-10;adhoc;single;0.6;22
C13;Łatwość testowania;wt0945-adhoc-i-inf-101;adhoc;single;0.6666667;22
C13;Łatwość testowania;wt0945-adhoc-i-inf-8;adhoc;single;0.4736842;24
C13;Łatwość testowania;wt0945-adhoc-i-inf-9;adhoc;single;0.5;24
C13;Łatwość testowania;wt0945-senor-g-mix-11;senor;group;0.2608696;14
C13;Łatwość testowania;wt1650-adhoc-g-mix-13;adhoc;group;0.375;21
C13;Łatwość testowania;wt1650-adhoc-i-inf-14;adhoc;single;0.5882353;23
C13;Łatwość testowania;wt1650-senor-g-mix-15;senor;group;0.137931;14
C13;Łatwość testowania;wt1650-senor-i-mgt-16;senor;single;0;21
C14;Poufność;cz1510-adhoc-g-inf-19;adhoc;group;0.3636364;23
C14;Poufność;cz1510-adhoc-i-inf-22;adhoc;single;0.5;14
C14;Poufność;cz1510-adhoc-i-inf-24;adhoc;single;0.1875;24
C14;Poufność;cz1510-senor-i-mgt-20;senor;single;0.6071429;17
C14;Poufność;cz1510-senor-i-mgt-21;senor;single;0.2222222;23
C14;Poufność;cz1650-adhoc-g-inf-31;adhoc;group;0.6875;25
C14;Poufność;cz1650-adhoc-i-inf-30;adhoc;single;0.6111111;23
C14;Poufność;cz1650-adhoc-i-inf-32;adhoc;single;0.4;25
C14;Poufność;cz1650-senor-i-inf-28;senor;single;0.2;15
C14;Poufność;cz1650-senor-i-inf-29;senor;single;0.3157895;15
C14;Poufność;pn1650-adhoc-g-inf-1;adhoc;group;0.6;18
C14;Poufność;pn1650-senor-g-inf-2;senor;group;0.16;18
C14;Poufność;pn1650-senor-g-inf-3;senor;group;0.3333333;18
C14;Poufność;pt0800-adhoc-i-inf-38;adhoc;single;0.4285714;23
C14;Poufność;pt0800-adhoc-i-inf-39;adhoc;single;0.6;23
C14;Poufność;pt0800-adhoc-i-inf-47;adhoc;single;0.8181818;25
C14;Poufność;pt0800-senor-i-inf-37;senor;single;0.2;18
C14;Poufność;pt0800-senor-i-inf-44;senor;single;0.0952381;19
C14;Poufność;pt0930-adhoc-g-mix-40;adhoc;group;0.4285714;19
C14;Poufność;pt1130-adhoc-g-mix-45;adhoc;group;0.8181818;21
C14;Poufność;pt1130-adhoc-g-mix-46;adhoc;group;0.3125;19
C14;Poufność;pt1330-adhoc-i-inf-35;adhoc;single;0.8333333;18
C14;Poufność;pt1330-senor-i-inf-34;senor;single;0.2;18
C14;Poufność;wt0945-adhoc-i-inf-10;adhoc;single;0.6;22
C14;Poufność;wt0945-adhoc-i-inf-101;adhoc;single;0.6666667;22
C14;Poufność;wt0945-adhoc-i-inf-8;adhoc;single;0.4736842;24
C14;Poufność;wt0945-adhoc-i-inf-9;adhoc;single;0.4761905;24
C14;Poufność;wt0945-senor-g-mix-11;senor;group;0.3076923;14
C14;Poufność;wt1650-adhoc-g-mix-13;adhoc;group;0.375;21
C14;Poufność;wt1650-adhoc-i-inf-14;adhoc;single;0.4761905;23
C14;Poufność;wt1650-senor-g-mix-15;senor;group;0.1333333;14
C14;Poufność;wt1650-senor-i-mgt-16;senor;single;0.08333334;21
C15;Integralność;cz1510-adhoc-g-inf-19;adhoc;group;0.3846154;23
C15;Integralność;cz1510-adhoc-i-inf-24;adhoc;single;0.2352941;24
C15;Integralność;cz1510-senor-i-mgt-20;senor;single;0.5862069;17
C15;Integralność;cz1510-senor-i-mgt-21;senor;single;0.2105263;23
C15;Integralność;cz1650-adhoc-g-inf-31;adhoc;group;0.6666667;25
C15;Integralność;cz1650-adhoc-i-inf-30;adhoc;single;0.6;23
C15;Integralność;cz1650-adhoc-i-inf-32;adhoc;single;0.4;25
C15;Integralność;cz1650-senor-i-inf-28;senor;single;0.2105263;15
C15;Integralność;cz1650-senor-i-inf-29;senor;single;0.3;15
C15;Integralność;pn1650-adhoc-g-inf-1;adhoc;group;0.4615385;18
C15;Integralność;pn1650-senor-g-inf-2;senor;group;0.1785714;18
C15;Integralność;pn1650-senor-g-inf-3;senor;group;0.3214286;18
C15;Integralność;pt0800-adhoc-i-inf-38;adhoc;single;0.4;23
C15;Integralność;pt0800-adhoc-i-inf-39;adhoc;single;0.5833333;23
C15;Integralność;pt0800-adhoc-i-inf-47;adhoc;single;0.8333333;25
C15;Integralność;pt0800-senor-i-inf-37;senor;single;0.2;18
C15;Integralność;pt0800-senor-i-inf-44;senor;single;0.08695652;19
C15;Integralność;pt0930-adhoc-g-mix-40;adhoc;group;0.4666667;19
C15;Integralność;pt1130-adhoc-g-mix-45;adhoc;group;0.8181818;21
C15;Integralność;pt1130-adhoc-g-mix-46;adhoc;group;0.3529412;19
C15;Integralność;pt1330-adhoc-i-inf-35;adhoc;single;0.8571429;18
C15;Integralność;pt1330-senor-i-inf-34;senor;single;0.1851852;18
C15;Integralność;wt0945-adhoc-i-inf-10;adhoc;single;0.5454546;22
C15;Integralność;wt0945-adhoc-i-inf-101;adhoc;single;0.6923077;22
C15;Integralność;wt0945-adhoc-i-inf-8;adhoc;single;0.4285714;24
C15;Integralność;wt0945-adhoc-i-inf-9;adhoc;single;0.5;24
C15;Integralność;wt1650-adhoc-g-mix-13;adhoc;group;0.368421;21
C15;Integralność;wt1650-adhoc-i-inf-14;adhoc;single;0.4814815;23
C15;Integralność;wt1650-senor-i-mgt-16;senor;single;0.1428571;21
